 OFE DD MM YYYY  Precip   Runoff   EffInt PeakRO  EffDur Enrich    Keff   Sm  LeafArea  CanHgt  Cancov IntCov  RilCov  LivBio DeadBio  Ki    Kr     Tcrit RilWid   SedLeave
 na  na na  na     mm       mm     mm/h    mm/h      h    Ratio    mm/h   mm    Index    m       %       %       %     Kg/m^2  Kg/m^2  na    na      na     m       kg/m
  2 22  6   10   12.900    0.509  51.423  11.686   0.044 0.959   3.636 438.681   3.205  1.815   76.191    2.949    2.949    0.399  0.005  0.858  5.493  3.126  0.168   33.255
  3 22  6   10   12.900    0.001  59.333   0.025   0.044 4.087   8.007 564.680   9.000  0.510   99.999   98.920   98.920    0.842  0.544  0.153  0.450  3.171  0.290    0.000
  4 22  6   10   12.900    0.058  59.333   1.327   0.044 1.002   3.666 454.944   3.205  1.815   76.191    7.874    7.874    0.399  0.035  1.142  5.684  3.126  0.154    4.281
  5 22  6   10   12.900    0.059  59.333   1.350   0.044 1.008   3.811 447.911   3.205  1.815   76.191    7.951    7.951    0.399  0.036  1.073  5.591  3.139  0.189   19.946
  6 22  6   10   12.900    0.062  59.333   1.425   0.044 0.984   2.995 737.628   3.145  1.762   74.237    7.907    7.907    0.377  0.036  0.972  1.811  3.675  0.164   19.180
  1 30  6   10   16.090    0.426  77.100   8.300   0.051 1.003   3.924 433.069   3.473  2.267   91.441    2.778    2.778    0.684  0.004  0.494  4.210  3.158  0.159   14.475
  2 30  6   10   16.090    0.463  77.100   9.020   0.051 0.962   3.748 408.010   3.473  2.267   91.441    2.766    2.766    0.684  0.004  0.621  4.265  3.134  0.168   25.936
  3 30  6   10   16.090    0.002  64.250   0.042   0.051 4.047   8.002 533.580   9.000  0.510  100.000   97.450   97.450    1.161  0.520  0.153  0.450  3.171  0.290    0.004
  4 30  6   10   16.090    0.075  75.471   1.469   0.051 1.005   3.774 423.719   3.473  2.267   91.441    7.632    7.632    0.684  0.034  0.827  4.347  3.135  0.154    4.610
  5 30  6   10   16.090    0.085  75.796   1.660   0.051 1.008   3.898 417.638   3.473  2.267   91.441    7.708    7.708    0.684  0.035  0.775  4.278  3.153  0.189   24.850
  6 30  6   10   16.090    0.095  75.961   1.856   0.051 0.938   3.088 651.043   3.468  2.244   90.718    7.715    7.715    0.662  0.035  0.676  1.384  3.675  0.164   25.377
  1  1  7   10    0.000    0.000   0.000   0.000   0.000 0.000   3.089 428.045   3.478  2.293   92.241    2.759    2.759    0.712  0.004  0.480  4.087  3.151  0.159    0.000
  2  1  7   10    0.000    0.000   0.000   0.000   0.000 0.000   2.623 402.985   3.478  2.293   92.241    2.747    2.747    0.712  0.004  0.604  4.140  3.127  0.168    0.000
  3  1  7   10    0.000    0.000   0.000   0.000   0.000 0.000   7.901 528.342   9.000  0.510  100.000   97.297   97.297    1.191  0.518  0.153  0.450  3.171  0.290    0.000
  4  1  7   10    0.000    0.000   0.000   0.000   0.000 0.000   2.691 418.682   3.478  2.293   92.241    7.606    7.606    0.712  0.034  0.804  4.214  3.128  0.154    0.000
  5  1  7   10    0.000    0.000   0.000   0.000   0.000 0.000   3.021 412.600   3.478  2.293   92.241    7.682    7.682    0.712  0.035  0.753  4.146  3.146  0.189    0.000
  6  1  7   10    0.000    0.000   0.000   0.000   0.000 0.000   2.252 641.595   3.474  2.272   91.585    7.689    7.689    0.689  0.035  0.655  1.342  3.675  0.164    0.000
  1  5  7   10   18.180    0.007  56.000   0.378   0.017 1.046   3.936 426.001   3.493  2.402   95.391    2.690    2.690    0.857  0.004  0.437  3.655  3.161  0.159    0.005
  2  5  7   10   18.180    0.008  56.000   0.468   0.017 0.987   3.765 400.933   3.493  2.402   95.391    2.669    2.669    0.857  0.004  0.551  3.706  3.134  0.168    0.006
  3  5  7   10   18.180    0.000   0.000   0.000   0.017 0.005   7.999 525.459   9.000  0.510  100.000   96.588   96.588    1.353  0.507  0.153  0.450  3.171  0.290    0.000
  4  5  7   10   18.180    0.022  53.448   9.476   0.034 1.006   3.790 416.266   3.493  2.402   95.391    7.501    7.501    0.857  0.034  0.733  3.748  3.135  0.154    0.605
  5  5  7   10   18.180    0.017  53.523   2.281   0.034 1.007   3.911 410.517   3.493  2.402   95.391    7.583    7.583    0.857  0.034  0.686  3.688  3.156  0.189    3.706
  6  5  7   10   18.180    0.021  48.828   2.495   0.034 0.937   3.101 630.847   3.489  2.365   94.346    7.602    7.602    0.801  0.034  0.589  1.196  3.675  0.164    3.751
  1 15  7   10    3.060    0.000   0.000   0.000   0.000 0.000   3.941 422.485   3.500  2.537   98.773    2.458    2.458    1.232  0.004  0.362  2.715  3.150  0.159    0.000
  2 15  7   10    3.060    0.000   0.000   0.000   0.000 0.000   3.770 397.417   3.500  2.537   98.773    2.432    2.432    1.232  0.004  0.459  2.753  3.117  0.168    0.000
  3 15  7   10    3.060    0.000   0.000   0.000   0.000 0.000   7.828 520.265   1.177  0.244   32.653   94.421   94.421    0.028  0.475  0.153  0.450  3.171  0.290    0.000
  4 15  7   10    3.060    0.000   0.000   0.000   0.000 0.000   3.794 412.629   3.500  2.537   98.773    7.168    7.168    1.232  0.032  0.610  2.734  3.121  0.154    0.000
  5 15  7   10    3.060    0.000   0.000   0.000   0.000 0.000   3.915 406.878   3.500  2.537   98.773    7.252    7.252    1.232  0.033  0.570  2.691  3.145  0.189    0.000
  6 15  7   10    3.060    0.000   0.000   0.000   0.000 0.000   3.110 591.672   3.499  2.523   98.452    7.330    7.330    1.167  0.033  0.475  0.884  3.675  0.164    0.000
  1 17  7   10   38.440    3.634  17.566  23.643   0.154 1.001   5.012 456.028   3.500  2.551   99.096    2.413    2.413    1.320  0.004  0.351  2.561  3.148  0.159   95.045
  2 17  7   10   38.440    3.740  17.566  24.332   0.154 0.956   4.840 430.347   3.500  2.551   99.096    2.388    2.388    1.320  0.004  0.445  2.595  3.114  0.168  153.906
  3 17  7   10   38.440    0.018  25.200   0.119   0.154 3.989  10.764 562.365   5.031  0.453   73.708   93.967   93.967    0.095  0.469  0.153  0.450  3.171  0.290    0.157
  4 17  7   10   38.440    0.030  25.200   0.195   0.154 3.950   4.892 449.586   3.500  2.551   99.096    7.103    7.103    1.320  0.032  0.592  2.569  3.118  0.154    0.159
  5 17  7   10   38.440    0.111  20.890   0.725   0.154 1.091   5.014 443.498   3.500  2.551   99.096    7.187    7.187    1.320  0.032  0.552  2.529  3.143  0.189    6.313
  6 17  7   10   38.440    0.122  20.890   0.793   0.154 1.005   4.262 621.115   3.500  2.541   98.859    7.278    7.278    1.255  0.033  0.457  0.830  3.675  0.164    7.162
  1 23  7   10   26.560    6.788  75.600  32.018   0.212 1.001   3.938 445.554   3.500  2.578   99.609    2.267    2.267    1.569  0.003  0.321  2.136  3.143  0.159  152.756
  2 23  7   10   26.560    6.929  75.600  32.680   0.212 0.955   3.765 419.059   3.500  2.578   99.609    2.246    2.246    1.569  0.003  0.408  2.162  3.107  0.168  242.608
  3 23  7   10   26.560    1.912  73.027   9.020   0.212 1.700   7.984 562.817   8.956  0.510   99.432   92.689   92.689    0.369  0.451  0.153  0.450  3.171  0.290   45.079
  4 23  7   10   26.560    3.962  75.600  18.686   0.212 1.182   3.789 421.892   3.500  2.578   99.609    6.899    6.899    1.569  0.031  0.543  2.117  3.112  0.154  174.445
  5 23  7   10   26.560    3.890  75.600  18.349   0.212 1.070   3.911 436.211   3.500  2.578   99.609    6.976    6.976    1.569  0.031  0.506  2.086  3.139  0.189  600.736
  6 23  7   10   26.560    3.910  75.600  18.445   0.212 0.991   3.161 593.145   3.500  2.572   99.508    7.066    7.066    1.504  0.032  0.410  0.686  3.675  0.164  620.220
  1 27  7   10   24.600    9.319  52.333  38.189   0.244 1.001   3.936 440.457   3.500  2.587   99.772    2.177    2.177    1.737  0.003  0.304  1.903  3.150  0.159  184.795
  2 27  7   10   24.600    9.379  52.333  38.434   0.244 0.955   3.762 413.616   3.500  2.587   99.772    2.159    2.159    1.737  0.003  0.387  1.925  3.109  0.168  291.566
  3 27  7   10   24.600    2.675  59.750  10.962   0.244 1.714   7.983 573.294   8.998  0.510   99.958   91.844   91.844    0.555  0.440  0.153  0.450  3.171  0.290   63.689
  4 27  7   10   24.600    4.309  56.696  17.660   0.244 1.230   3.786 404.097   3.500  2.587   99.772    6.762    6.762    1.737  0.030  0.515  1.874  3.109  0.154  198.736
  5 27  7   10   24.600    4.316  56.696  17.687   0.244 1.094   3.909 436.033   3.500  2.587   99.772    6.844    6.844    1.737  0.031  0.479  1.846  3.138  0.189  625.188
  6 27  7   10   24.600    4.320  56.696  17.702   0.244 1.011   3.110 580.329   3.500  2.584   99.713    6.929    6.929    1.672  0.031  0.383  0.608  3.675  0.164  645.379
  1  1  8   10    7.530    0.000   0.000   0.000   0.000 0.000   3.934 426.952   3.500  2.592   99.855    2.077    2.077    1.892  0.003  0.285  1.678  3.159  0.159    0.000
  2  1  8   10    7.530    0.000   0.000   0.000   0.000 0.000   3.758 400.112   3.500  2.592   99.855    2.059    2.059    1.892  0.003  0.364  1.697  3.115  0.168    0.000
  3  1  8   10    7.530    0.000   0.000   0.000   0.000 0.000   7.980 559.064   9.000  0.510   99.996   90.828   90.828    0.727  0.427  0.153  0.450  3.171  0.290    0.000
  4  1  8   10    7.530    0.000   0.000   0.000   0.000 0.000   3.782 390.546   3.500  2.592   99.855    6.609    6.609    1.892  0.030  0.484  1.640  3.115  0.154    0.000
  5  1  8   10    7.530    0.000   0.000   0.000   0.000 0.000   3.906 422.481   3.500  2.592   99.855    6.690    6.690    1.892  0.030  0.450  1.616  3.146  0.189    0.000
  6  1  8   10    7.530    0.000   0.000   0.000   0.000 0.000   3.110 554.536   3.500  2.590   99.819    6.771    6.771    1.827  0.030  0.354  0.533  3.675  0.164    0.000
  1  4  8   10   15.180    0.020  47.333   1.062   0.019 1.001   3.932 427.713   3.500  2.595   99.895    2.012    2.012    2.010  0.003  0.275  1.540  3.163  0.159    0.009
  2  4  8   10   15.180    0.022  47.333   1.198   0.019 0.945   3.756 400.858   3.500  2.595   99.895    1.997    1.997    2.010  0.003  0.350  1.556  3.118  0.168    0.011
  3  4  8   10   15.180    0.001  47.333   0.030   0.019 3.169   7.978 559.355   9.000  0.510   99.999   90.134   90.134    0.857  0.418  0.153  0.450  3.171  0.290    0.001
  4  4  8   10   15.180    0.004  47.333   0.221   0.019 2.379   3.780 391.239   3.500  2.595   99.895    6.511    6.511    2.010  0.029  0.466  1.498  3.118  0.154    0.001
  5  4  8   10   15.180    0.005  47.333   0.277   0.019 1.745   3.905 423.217   3.500  2.595   99.895    6.593    6.593    2.010  0.030  0.433  1.477  3.150  0.189    0.003
  6  4  8   10   15.180    0.005  47.333   0.279   0.019 1.519   3.109 546.814   3.500  2.593   99.868    6.672    6.672    1.945  0.030  0.337  0.487  3.675  0.164    0.003
  1 10  8   10   17.720    0.503  53.714   8.131   0.062 1.001   3.930 419.474   3.500  2.598   99.935    1.902    1.902    2.217  0.003  0.255  1.311  3.171  0.159    7.063
  2 10  8   10   17.720    0.542  53.714   8.765   0.062 0.963   3.752 392.392   3.500  2.598   99.935    1.887    1.887    2.217  0.003  0.326  1.324  3.124  0.168   13.347
  3 10  8   10   17.720    0.061  53.714   0.989   0.062 1.891   7.973 551.305   9.000  0.510  100.000   88.836   88.836    1.086  0.402  0.153  0.450  3.171  0.290    1.069
  4 10  8   10   17.720    0.125  53.714   2.020   0.062 1.190   3.776 382.432   3.500  2.598   99.935    6.338    6.338    2.217  0.028  0.435  1.265  3.124  0.154    5.057
  5 10  8   10   17.720    0.135  53.714   2.177   0.062 1.067   3.902 415.234   3.500  2.598   99.935    6.416    6.416    2.217  0.029  0.403  1.247  3.157  0.189   19.274
  6 10  8   10   17.720    0.136  53.714   2.194   0.062 0.988   3.108 523.227   3.500  2.597   99.920    6.505    6.505    2.152  0.029  0.307  0.412  3.675  0.164   19.922
  1 11  8   10   39.120   13.637  26.687  23.968   0.569 1.001   5.069 440.646   3.500  2.598   99.940    1.884    1.884    2.254  0.003  0.252  1.277  3.172  0.159  208.059
  2 11  8   10   39.120   13.059  26.687  22.952   0.569 0.956   4.891 416.983   3.500  2.598   99.940    1.869    1.869    2.254  0.003  0.323  1.290  3.125  0.168  335.714
  3 11  8   10   39.120    8.215  31.907  14.439   0.569 1.539  11.103 584.763   9.000  0.510  100.000   88.582   88.582    1.128  0.399  0.153  0.450  3.171  0.290  109.283
  4 11  8   10   39.120    7.275  29.171  12.786   0.569 1.189   4.942 422.909   3.500  2.598   99.940    6.306    6.306    2.254  0.028  0.430  1.231  3.125  0.154  314.110
  5 11  8   10   39.120    9.226  28.526  16.216   0.569 1.084   5.069 430.867   3.500  2.598   99.940    6.388    6.388    2.254  0.029  0.398  1.214  3.158  0.189  924.366
  6 11  8   10   39.120    7.800  28.526  13.710   0.569 1.001   4.319 586.622   3.500  2.597   99.926    6.473    6.473    2.189  0.029  0.303  0.401  3.675  0.164  956.283
  1 12  8   10   52.580   38.895  25.807  35.106   1.108 1.001   6.454 451.255   3.500  2.598   99.942    1.868    1.868    2.281  0.003  0.249  1.242  3.174  0.159  549.091
  2 12  8   10   52.580   36.982  25.421  33.379   1.108 0.955   6.276 438.753   3.500  2.598   99.942    1.854    1.854    2.281  0.003  0.319  1.254  3.126  0.168  868.006
  3 12  8   10   52.580   39.396  27.022  35.558   1.108 1.469   8.851 591.264   9.000  0.510  100.000   88.377   88.377    1.158  0.397  0.153  0.450  3.171  0.290  407.559
  4 12  8   10   52.580   38.099  26.040  34.387   1.108 1.162   6.360 452.215   3.500  2.598   99.942    6.280    6.280    2.281  0.028  0.425  1.196  3.126  0.183 1185.394
  5 12  8   10   52.580   36.666  26.040  33.093   1.108 1.081   6.488 451.093   3.500  2.598   99.942    6.362    6.362    2.281  0.028  0.394  1.179  3.159  0.191 3142.910
  6 12  8   10   52.580   34.664  26.837  31.287   1.108 0.998   5.563 652.575   3.500  2.598   99.929    6.445    6.445    2.216  0.029  0.298  0.389  3.675  0.190 3262.136
  1 15  8   10    0.000    0.000   0.000   0.000   0.000 0.000   3.017 439.543   3.500  2.599   99.953    1.821    1.821    2.391  0.003  0.241  1.147  3.177  0.159    0.000
  2 15  8   10    0.000    0.000   0.000   0.000   0.000 0.000   2.511 427.041   3.500  2.599   99.953    1.807    1.807    2.391  0.003  0.308  1.158  3.129  0.168    0.000
  3 15  8   10    0.000    0.000   0.000   0.000   0.000 0.000   7.520 579.067   9.000  0.510  100.000   87.808   87.808    1.279  0.391  0.153  0.450  3.171  0.290    0.000
  4 15  8   10    0.000    0.000   0.000   0.000   0.000 0.000   2.579 440.471   3.500  2.599   99.953    6.202    6.202    2.391  0.028  0.411  1.101  3.129  0.183    0.000
  5 15  8   10    0.000    0.000   0.000   0.000   0.000 0.000   2.937 439.348   3.500  2.599   99.953    6.284    6.284    2.391  0.028  0.380  1.086  3.163  0.191    0.000
  6 15  8   10    0.000    0.000   0.000   0.000   0.000 0.000   2.218 632.543   3.500  2.599   99.942    6.366    6.366    2.326  0.028  0.285  0.359  3.675  0.190    0.000
  1 16  8   10   14.870    1.633  25.583   9.136   0.179 1.001   3.927 448.442   3.500  2.599   99.956    1.804    1.804    2.430  0.003  0.238  1.117  3.178  0.159   20.526
  2 16  8   10   14.870    2.251  25.583  12.595   0.179 0.965   3.747 432.229   3.500  2.599   99.956    1.791    1.791    2.430  0.003  0.305  1.127  3.129  0.168   41.066
  3 16  8   10   14.870    1.123  28.373   6.284   0.179 1.506   7.969 589.923   9.000  0.510  100.000   87.579   87.579    1.322  0.388  0.153  0.450  3.171  0.290   15.313
  4 16  8   10   14.870    1.304  28.641   7.297   0.179 1.150   3.771 447.072   3.500  2.599   99.956    6.175    6.175    2.430  0.028  0.407  1.071  3.129  0.183   52.154
  5 16  8   10   14.870    1.723  28.669   9.636   0.179 1.065   3.898 446.026   3.500  2.599   99.956    6.256    6.256    2.430  0.028  0.376  1.056  3.164  0.191  163.142
  6 16  8   10   14.870    0.617  28.748   3.451   0.179 0.986   3.107 669.309   3.500  2.599   99.946    6.335    6.335    2.364  0.028  0.281  0.349  3.675  0.190  167.888
  1 18  8   10    7.460    0.000   0.000   0.000   0.000 0.000   3.926 447.957   3.500  2.600   99.960    1.773    1.773    2.502  0.003  0.232  1.056  3.181  0.159    0.000
  2 18  8   10    7.460    0.194  16.000  11.786   0.096 1.002   3.746 430.619   3.500  2.600   99.960    1.760    1.760    2.502  0.003  0.298  1.065  3.131  0.168    0.330
  3 18  8   10    7.460    0.000   0.000   0.000   0.096 0.005   7.968 589.413   9.000  0.510  100.000   87.186   87.186    1.403  0.384  0.153  0.450  3.171  0.290    0.000
  4 18  8   10    7.460    0.078  16.000  63.221   0.018 1.002   3.770 445.406   3.500  2.600   99.960    6.123    6.123    2.502  0.027  0.398  1.010  3.131  0.183    1.347
  5 18  8   10    7.460    0.174  16.000  43.215   0.018 1.005   3.897 444.722   3.500  2.600   99.960    6.205    6.205    2.502  0.028  0.368  0.996  3.166  0.191   11.126
  6 18  8   10    7.460    0.001  16.000   0.275   0.018 2.201   3.107 668.174   3.500  2.599   99.951    6.284    6.284    2.437  0.028  0.273  0.329  3.675  0.190    1.093
  1 19  8   10   16.430    6.293  26.364  21.139   0.298 1.001   3.926 455.304   3.500  2.600   99.960    1.758    1.758    2.526  0.003  0.230  1.028  3.182  0.159   80.549
  2 19  8   10   16.430    7.160  27.223  24.052   0.298 0.958   3.746 433.006   3.500  2.600   99.960    1.745    1.745    2.526  0.003  0.295  1.037  3.132  0.168  136.136
  3 19  8   10   16.430    8.890  25.568  29.862   0.298 1.428   7.967 591.564   9.000  0.510  100.000   86.982   86.982    1.429  0.382  0.153  0.450  3.171  0.290   75.504
  4 19  8   10   16.430    9.134  27.217  30.683   0.298 1.139   3.769 446.446   3.500  2.600   99.960    6.098    6.098    2.526  0.027  0.393  0.983  3.132  0.183  234.383
  5 19  8   10   16.430    9.779  27.306  32.851   0.298 1.066   3.897 445.324   3.500  2.600   99.960    6.180    6.180    2.526  0.028  0.364  0.969  3.167  0.191  664.663
  6 19  8   10   16.430    8.730  27.305  29.325   0.298 0.987   3.107 698.677   3.500  2.599   99.952    6.257    6.257    2.461  0.028  0.269  0.320  3.675  0.190  691.935
  1 20  8   10    5.460    0.718   0.000   0.040  17.919 1.001   3.925 457.373   3.500  2.600   99.961    1.746    1.746    2.544  0.003  0.227  1.005  3.183  0.159    0.000
  2 20  8   10    5.460    1.074   0.000   3.387  17.919 0.928   3.745 433.077   3.500  2.600   99.961    1.734    1.734    2.544  0.003  0.292  1.014  3.133  0.168    0.000
  3 20  8   10    5.460    1.687   0.000   5.608  17.919 0.928   5.529 591.677   9.000  0.510  100.000   86.805   86.805    1.448  0.380  0.153  0.450  3.171  0.290    0.000
