 OFE DD MM YYYY  Precip   Runoff   EffInt PeakRO  EffDur Enrich    Keff   Sm  LeafArea  CanHgt  Cancov IntCov  RilCov  LivBio DeadBio  Ki    Kr     Tcrit RilWid   SedLeave
  2 19  6    2   10.930    0.000   0.000   0.000   0.073 0.005   1.405 689.363   3.482  2.312   92.787   21.378   21.378    0.733  0.049  0.315  2.451  3.606  0.109    0.000
  1  1  7    2    0.000    0.000   0.000   0.000   0.000 0.000   0.961 681.428   0.754  0.179   58.912   12.808   12.808    0.065  0.055  0.429  1.401  3.647  0.103    0.000
  2  1  7    2    0.000    0.000   0.000   0.000   0.000 0.000   0.921 582.311   3.500  2.549   99.042   20.134   20.134    1.306  0.046  0.244  1.616  3.591  0.109    0.000
  1 15  7    2    0.000    0.000   0.000   0.000   0.000 0.000   0.911 611.134   3.052  0.523   94.623   12.066   12.066    0.243  0.052  0.134  1.092  3.629  0.103    0.000
  2 15  7    2    0.000    0.000   0.000   0.000   0.000 0.000   0.887 526.405   3.500  2.587   99.757   18.811   18.811    1.737  0.043  0.201  1.083  3.574  0.109    0.000
  1 24  7    2   27.820    1.626  65.600  11.924   0.136 1.151   2.373 580.084   3.984  0.734   98.360   11.625   11.625    0.432  0.050  0.134  0.905  3.617  0.103    0.093
  2 24  7    2   27.820    1.585  65.600  11.621   0.136 1.114   2.029 521.186   3.500  2.594   99.848   17.871   17.871    1.986  0.040  0.180  0.860  3.562  0.109    0.135
  1  1  8    2    0.000    0.000   0.000   0.000   0.000 0.000   0.851 538.228   4.341  0.849   99.210   11.164   11.164    0.613  0.048  0.134  0.768  3.598  0.103    0.000
  2  1  8    2    0.000    0.000   0.000   0.000   0.000 0.000   0.842 486.271   3.500  2.598   99.881   16.913   16.913    2.284  0.038  0.161  0.687  3.544  0.109    0.000
  1  4  8    2   18.470    2.401  82.400  19.121   0.126 1.121   1.590 537.578   4.375  0.870   99.277   11.022   11.022    0.659  0.047  0.134  0.723  3.597  0.103    0.188
  2  4  8    2   18.470    2.565  82.400  20.429   0.126 1.091   1.405 488.488   3.500  2.599   99.859   16.573   16.573    2.345  0.037  0.157  0.639  3.543  0.109    0.266
  1 12  8    2   12.370    0.000   0.000   0.000   0.000 0.000   1.457 529.352   4.375  0.870   48.220   57.495   57.495    0.489  0.165  0.134  0.666  3.585  0.103    0.000
  2 12  8    2   12.370    0.010  32.571   1.493   0.033 1.018   1.369 456.559   3.500  2.600   99.841   15.759   15.759    2.586  0.035  0.144  0.520  3.534  0.109    0.001
  1 15  8    2    0.000    0.000   0.000   0.000   0.000 0.000   1.371 522.850   4.375  0.870   29.074   68.563   68.563    0.426  0.223  0.134  0.649  3.579  0.103    0.000
  2 15  8    2    0.000    0.000   0.000   0.000   0.000 0.000   0.824 449.867   3.500  2.600   99.827   15.468   15.468    2.634  0.034  0.140  0.487  3.529  0.109    0.000
  1  1  9    2    0.000    0.000   0.000   0.000   0.000 0.000   1.431 515.261   4.375  0.870    9.928   75.298   75.298    0.362  0.251  0.134  0.552  3.564  0.103    0.000
  2  1  9    2    0.000    0.000   0.000   0.000   0.000 0.000   0.818 442.063   3.500  2.600   92.783   14.957   14.957    2.712  0.006  0.137  0.369  3.523  0.109    0.000
  1 12  9    2   66.210    9.145  15.206  14.797   0.618 1.099   4.770 590.221   4.375  0.870    9.928   72.500   72.500    0.362  0.232  0.134  0.496  3.548  0.103    0.133
  2 12  9    2   66.210    6.031  15.206   9.758   0.618 1.099   3.961 531.675   3.500  2.600   79.979   16.328   16.328    2.702  0.016  0.147  0.317  3.512  0.109    0.133
  1 15  9    2    0.000    0.000   0.000   0.000   0.000 0.000   1.392 583.940   4.375  0.870    9.928   71.759   71.759    0.362  0.227  0.134  0.481  3.530  0.103    0.000
  2 15  9    2    0.000    0.000   0.000   0.000   0.000 0.000   0.834 526.284   3.500  2.600   76.488   16.700   16.700    2.700  0.019  0.145  0.305  3.500  0.109    0.000
  1 24  9    2   22.690    0.675  35.176   4.926   0.137 1.082   1.700 567.504   4.375  0.870    9.928   68.833   68.833    0.362  0.209  0.134  0.448  3.525  0.103    0.019
  2 24  9    2   22.690    1.088  35.176   7.939   0.137 1.048   1.434 511.730   3.500  2.600   66.012   17.629   17.629    2.691  0.026  0.154  0.272  3.500  0.109    0.032
  1  1 10    2    0.000    0.000   0.000   0.000   0.000 0.000   1.338 544.488   4.375  0.870    9.928   66.722   66.722    0.362  0.198  0.134  0.423  3.516  0.103    0.000
  2  1 10    2    0.000    0.000   0.000   0.000   0.000 0.000   0.842 491.495   3.500  2.600   64.848   17.517   17.517    2.691  0.026  0.151  0.250  3.500  0.109    0.000
  1  7 10    2   26.060    0.346  14.909   1.769   0.196 1.062   1.861 566.470   4.375  0.870    9.928   65.109   65.109    0.362  0.189  0.134  0.402  3.510  0.103    0.004
  2  7 10    2   26.060    0.697  14.909   3.561   0.196 1.034   1.574 510.853   3.500  2.600   64.848   17.178   17.178    2.691  0.025  0.147  0.234  3.500  0.109    0.008
  1 15 10    2   13.960    0.000   0.000   0.000   0.000 0.000   1.349 588.871   0.000  0.000    0.000   68.159   68.159    0.000  0.212  0.134  0.416  3.500  0.103    0.000
  2 15 10    2   13.960    0.000   0.000   0.000   0.000 0.000   1.635 526.141   0.000  0.000    0.000   96.847   96.847    0.000  1.538  0.134  0.325  3.500  0.109    0.000
  1 17 10    2    6.660    0.018  25.000   0.984   0.018 1.024   1.346 589.943   0.000  0.000    0.000   67.891   67.891    0.000  0.210  0.134  0.408  3.500  0.103    0.000
  2 17 10    2    6.660    0.002  25.000   0.131   0.018 3.121   1.635 528.908   0.000  0.000    0.000   96.814   96.814    0.000  1.533  0.134  0.319  3.500  0.109    0.000
  1 21 10    2   14.990    0.020  21.700   0.346   0.059 1.009   1.338 592.565   0.000  0.000    0.000   67.163   67.163    0.000  0.206  0.134  0.396  3.500  0.103    0.000
  2 21 10    2   14.990    0.000  21.700   0.000   0.059 0.005   1.634 536.258   0.000  0.000    0.000   96.716   96.716    0.000  1.518  0.134  0.308  3.500  0.109    0.000
  1 22 10    2   39.130   12.051  74.714  59.630   0.202 1.087   2.651 618.800   0.000  0.000    0.000   67.033   67.033    0.000  0.205  0.134  0.393  3.500  0.116    0.869
  2 22 10    2   39.130   13.471  74.714  66.656   0.202 1.065   3.529 555.452   0.000  0.000    0.000   96.699   96.699    0.000  1.515  0.134  0.306  3.500  0.129    1.185
  1 23 10    2    3.150    0.010   3.088   0.131   0.077 1.009   1.336 620.298   0.000  0.000    0.000   66.932   66.932    0.000  0.205  0.134  0.390  3.500  0.116    0.000
  2 23 10    2    3.150    0.000   0.000   0.000   0.077 0.005   1.633 556.689   0.000  0.000    0.000   96.688   96.688    0.000  1.513  0.134  0.303  3.500  0.129    0.000
  1  1 11    2    0.000    0.000   0.000   0.000   0.000 0.000   3.333 602.871   0.000  0.000    0.000   34.918   34.918    0.000  0.075  0.967  3.566  3.976  0.000    0.000
  2  1 11    2    0.000    0.000   0.000   0.000   0.000 0.000   3.333 543.031   0.000  0.000    0.000   70.238   70.238    0.000  0.554  0.373  2.067  3.976  0.000    0.000
  1 15 11    2    0.000    0.000   0.000   0.000   0.000 0.000   2.865 603.788   0.000  0.000    0.000   33.528   33.528    0.000  0.071  0.814  3.053  3.896  0.000    0.000
  2 15 11    2    0.000    0.000   0.000   0.000   0.000 0.000   2.904 543.149   0.000  0.000    0.000   69.897   69.897    0.000  0.541  0.314  1.764  3.932  0.000    0.000
  1  1 12    2    0.000    0.000   0.000   0.000   0.000 0.000   3.333 599.143   0.000  0.000    0.000   33.034   33.034    0.000  0.070  0.134  0.210  3.877  0.000    0.000
  2  1 12    2    0.000    0.000   0.000   0.000   0.000 0.000   2.749 541.833   0.000  0.000    0.000   70.125   70.125    0.000  0.537  0.249  1.325  3.921  0.000    0.000
  1 15 12    2    0.000    0.000   0.000   0.000   0.000 0.000   3.333 559.759   0.000  0.000    0.000   32.772   32.772    0.000  0.069  0.134  0.210  3.877  0.000    0.000
  2 15 12    2    0.000    0.000   0.000   0.000   0.000 0.000   2.745 530.572   0.000  0.000    0.000   70.365   70.365    0.000  0.534  0.207  1.034  3.920  0.000    0.000
  1 26 12    2    0.000    6.835   0.000   2.425   2.819 1.001   0.000 595.692   0.000  0.000    0.000   32.609   32.609    0.000  0.069  0.134  0.210  3.876  0.044    0.000
  2 26 12    2    0.000    0.000   0.000   0.000   2.819 0.005   2.743 566.088   0.000  0.000    0.000   70.540   70.540    0.000  0.533  0.182  0.855  3.920  0.044    0.000
  1  1  1    3    0.000    0.000   0.000   0.000   0.000 0.000   0.000 609.087   0.000  0.000    0.000   32.456   32.456    0.000  0.068  0.134  0.210  3.832  0.044    0.000
  2  1  1    3    0.000    0.000   0.000   0.000   0.000 0.000   0.494 585.859   0.000  0.000    0.000   70.578   70.578    0.000  0.531  0.134  0.210  3.894  0.044    0.000
  1 15  1    3    0.000    0.000   0.000   0.000   0.000 0.000   0.000 543.050   0.000  0.000    0.000   32.257   32.257    0.000  0.068  0.134  0.210  3.832  0.044    0.000
  2 15  1    3    0.000    0.000   0.000   0.000   0.000 0.000   0.001 562.485   0.000  0.000    0.000   70.742   70.742    0.000  0.529  0.134  0.210  3.893  0.044    0.000
  1  1  2    3    0.000    0.000   0.000   0.000   0.000 0.000   3.333 569.784   0.000  0.000    0.000   32.145   32.145    0.000  0.067  0.340  0.814  3.832  0.044    0.000
  2  1  2    3    0.000    0.000   0.000   0.000   0.000 0.000   0.000 552.609   0.000  0.000    0.000   70.851   70.851    0.000  0.526  0.134  0.472  3.892  0.044    0.000
  1 15  2    3    0.000    0.000   0.000   0.000   0.000 0.000   0.000 584.988   0.000  0.000    0.000   31.505   31.505    0.000  0.066  0.134  0.210  3.820  0.044    0.000
  2 15  2    3    0.000    0.000   0.000   0.000   0.000 0.000   0.001 558.895   0.000  0.000    0.000   70.592   70.592    0.000  0.520  0.134  0.210  3.885  0.044    0.000
  1  1  3    3    0.000    0.000   0.000   0.000   0.000 0.000   0.000 584.134   0.000  0.000    0.000   31.118   31.118    0.000  0.065  0.134  0.210  3.819  0.044    0.000
  2  1  3    3    0.000    0.000   0.000   0.000   0.000 0.000   0.001 554.724   0.000  0.000    0.000   70.511   70.511    0.000  0.516  0.134  0.210  3.883  0.044    0.000
  1  4  3    3    0.000    8.365   0.000   6.308   1.326 1.001   0.000 596.500   0.000  0.000    0.000   31.029   31.029    0.000  0.064  0.134  0.210  3.818  0.059    0.000
  2  4  3    3    0.000    6.238   0.000   4.705   1.326 1.001   0.001 566.714   0.000  0.000    0.000   70.486   70.486    0.000  0.515  0.134  0.210  3.883  0.058    0.000
  1 15  3    3    0.000    0.000   0.000   0.000   0.000 0.000   2.266 599.895   0.000  0.000    0.000   30.251   30.251    0.000  0.062  0.278  0.480  3.803  0.059    0.000
  2 15  3    3    0.000    0.000   0.000   0.000   0.000 0.000   2.371 568.533   0.000  0.000    0.000   70.062   70.062    0.000  0.507  0.134  0.278  3.872  0.058    0.000
  1 23  3    3   47.330   14.992  45.030  36.167   0.415 1.254   2.876 625.026   0.000  0.000    0.000   29.146   29.146    0.000  0.060  0.277  0.450  3.798  0.100    1.075
  2 23  3    3   47.330   13.338  42.603  32.177   0.415 1.254   3.765 600.686   0.000  0.000    0.000   69.340   69.340    0.000  0.496  0.134  0.260  3.867  0.103    1.189
  1  1  4    3    0.000    0.000   0.000   0.000   0.000 0.000   1.336 614.628   0.000  0.000    0.000   28.676   28.676    0.000  0.059  0.259  0.414  3.748  0.100    0.000
  2  1  4    3    0.000    0.000   0.000   0.000   0.000 0.000   1.562 588.654   0.000  0.000    0.000   69.079   69.079    0.000  0.492  0.134  0.239  3.833  0.103    0.000
  1 15  4    3    0.000    0.000   0.000   0.000   0.000 0.000   1.111 635.848   0.000  0.000    0.000   27.703   27.703    0.000  0.056  0.244  0.371  3.704  0.100    0.000
  2 15  4    3    0.000    0.000   0.000   0.000   0.000 0.000   1.451 613.351   0.000  0.000    0.000   68.460   68.460    0.000  0.482  0.134  0.215  3.799  0.103    0.000
  1 18  4    3   12.930    0.651  34.500   6.843   0.095 1.186   1.107 639.463   0.000  0.000    0.000   27.267   27.267    0.000  0.055  0.245  0.365  3.703  0.100    0.029
  2 18  4    3   12.930    0.218  34.500   2.292   0.095 1.186   1.448 618.274   0.000  0.000    0.000   68.144   68.144    0.000  0.477  0.134  0.211  3.798  0.103    0.029
  1 25  4    3   10.330    0.000   0.000   0.000   0.000 0.000   3.333 638.796   0.000  0.000    0.000    5.690    5.690    0.000  0.009  2.075  4.269  4.060  0.000    0.000
  2 25  4    3   10.330    0.055  85.333   8.332   0.032 1.181   1.419 612.071   0.000  0.000    0.000   67.288   67.288    0.000  0.466  0.134  0.210  3.787  0.103    0.005
  1 26  4    3   56.360   10.076  36.667  42.761   0.236 1.319   3.156 680.927   0.000  0.000    0.000    5.650    5.650    0.000  0.009  1.958  4.204  3.995  0.105    3.519
  2 26  4    3   56.360   10.345  36.667  43.904   0.236 1.315   3.793 653.706   0.000  0.000    0.000   67.162   67.162    0.000  0.464  0.134  0.210  3.782  0.114    3.608
  1 27  4    3    8.560    0.660   0.000   0.028  23.980 1.001   1.650 685.920   0.000  0.000    0.000    5.627    5.627    0.000  0.009  1.761  4.134  3.878  0.105    0.000
  2 27  4    3    8.560    0.730   0.000   0.899  23.980 1.001   1.358 658.904   0.000  0.000    0.000   67.093   67.093    0.000  0.463  0.134  0.210  3.758  0.114    0.000
  1  1  5    3    0.000    0.000   0.000   0.000   0.000 0.000   3.149 681.709   0.000  0.000    0.000    4.499    4.499    0.000  0.007  1.967  4.068  3.800  0.000    0.000
  2  1  5    3    0.000    0.000   0.000   0.000   0.000 0.000   1.349 657.791   0.000  0.000    0.000   66.695   66.695    0.000  0.458  0.134  0.210  3.748  0.114    0.000
  1 15  5    3   45.390   18.752  57.636  51.343   0.365 1.184   3.068 693.211   0.014  0.017    0.776    4.075    4.075    0.002  0.007  1.747  3.725  3.777  0.111   12.147
  2 15  5    3   45.390   18.473  57.636  50.577   0.365 1.301   2.980 668.258   0.000  0.000    0.000   64.940   64.940    0.000  0.435  0.134  0.210  3.735  0.118   10.626
  1  1  6    3   10.890    0.000   0.000   0.000   0.000 0.000   1.517 685.127   0.158  0.169    7.734    3.508    3.508    0.022  0.006  1.229  2.852  3.701  0.111    0.000
  2  1  6    3   10.890    0.000   0.000   0.000   0.000 0.000   1.293 660.649   0.000  0.000    0.000   62.237   62.237    0.000  0.404  0.134  0.210  3.703  0.118    0.000
  1  9  6    3   23.080    0.000   0.000   0.000   0.000 0.000   3.239 702.240   0.813  0.618   27.738    2.090    2.090    0.090  0.003  1.597  4.320  3.714  0.000    0.000
  2  9  6    3   23.080    0.259  51.286  15.749   0.081 1.104   1.567 689.024   0.000  0.000    0.000   60.986   60.986    0.000  0.390  0.134  0.210  3.685  0.118    0.017
  1 10  6    3   13.910    0.000   0.000   0.000   0.000 0.000   2.308 708.641   1.011  0.719   32.137    2.071    2.071    0.108  0.003  1.456  4.237  3.671  0.000    0.000
  2 10  6    3   13.910    0.065  16.846   3.661   0.087 1.099   1.276 697.462   0.000  0.000    0.000   60.817   60.817    0.000  0.388  0.134  0.210  3.677  0.118    0.001
  1 15  6    3   23.380    0.141  23.200   1.664   0.085 1.106   1.871 712.670   2.307  1.288   55.885    1.978    1.978    0.228  0.003  0.988  3.708  3.639  0.039    0.016
  2 15  6    3   23.380    0.115  23.200   1.365   0.085 1.106   1.568 714.884   0.000  0.000    0.000   59.997   59.997    0.000  0.379  0.134  0.210  3.664  0.118    0.017
  1 17  6    3   17.130    5.839  40.583  28.508   0.205 1.100   1.472 706.557   2.917  1.601   68.151    1.936    1.936    0.319  0.003  0.817  3.499  3.618  0.093    1.805
  2 17  6    3   17.130    3.815  40.583  18.624   0.205 1.100   1.263 724.130   0.000  0.000    0.000   59.610   59.610    0.000  0.375  0.134  0.210  3.655  0.118    1.805
  1 21  6    3   14.450    0.000   0.000   0.000   0.000 0.000   1.395 694.912   3.358  1.997   82.523    1.852    1.852    0.487  0.003  0.607  3.083  3.598  0.093    0.000
  2 21  6    3   14.450    0.001  28.750   0.357   0.021 1.454   1.255 726.852   0.000  0.000    0.000   58.833   58.833    0.000  0.367  0.134  0.210  3.644  0.118    0.000
  1 24  6    3   40.590   12.376  48.857  30.875   0.401 1.088   2.676 688.909   3.456  2.205   89.382    1.791    1.791    0.627  0.003  0.519  2.789  3.588  0.095    3.261
  2 24  6    3   40.590   13.381  48.857  33.381   0.401 1.087   2.468 734.073   0.000  0.000    0.000   58.188   58.188    0.000  0.361  0.134  0.210  3.637  0.118    3.441
  1  1  7    3    0.000    0.000   0.000   0.000   0.000 0.000   0.777 615.501   3.497  2.462   96.860    1.670    1.670    0.976  0.002  0.406  2.191  3.565  0.095    0.000
  2  1  7    3    0.000    0.000   0.000   0.000   0.000 0.000   1.235 705.480   0.000  0.000    0.000   56.842   56.842    0.000  0.347  0.134  0.210  3.620  0.118    0.000
  1  8  7    3    7.690    0.000   0.000   0.000   0.000 0.000   1.344 577.645   3.500  2.543   98.801    1.578    1.578    1.265  0.002  0.356  1.761  3.560  0.095    0.000
  2  8  7    3    7.690    0.004  58.667   1.163   0.017 1.060   1.222 693.093   0.000  0.000    0.000   55.554   55.554    0.000  0.335  0.134  0.210  3.613  0.118    0.000
  1 14  7    3   23.470    0.804  42.923   4.693   0.171 1.097   1.663 569.380   3.500  2.574   99.443    1.497    1.497    1.523  0.002  0.317  1.450  3.548  0.095    0.065
  2 14  7    3   23.470    1.741  43.625  10.163   0.171 1.086   1.487 705.585   0.000  0.000    0.000   54.351   54.351    0.000  0.324  0.134  0.210  3.601  0.118    0.086
  1 15  7    3    0.000    0.000   0.000   0.000   0.000 0.000   0.704 561.213   3.500  2.577   99.509    1.481    1.481    1.569  0.002  0.306  1.410  3.538  0.095    0.000
  2 15  7    3    0.000    0.000   0.000   0.000   0.000 0.000   1.208 699.620   0.000  0.000    0.000   54.154   54.154    0.000  0.322  0.134  0.210  3.595  0.118    0.000
  1  1  8    3   21.330    0.000   0.000   0.000   0.000 0.000   1.522 502.437   3.500  2.597   99.872    1.267    1.267    2.193  0.002  0.239  0.860  3.524  0.095    0.000
  2  1  8    3   21.330    0.219  11.676   4.619   0.234 1.040   1.340 706.548   0.000  0.000    0.000   51.382   51.382    0.000  0.297  0.134  0.210  3.577  0.118    0.004
  1  4  8    3   15.670    0.071  17.824   0.640   0.111 1.055   1.319 497.744   3.500  2.599   99.886    1.227    1.227    2.318  0.002  0.227  0.784  3.516  0.095    0.002
